 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest'	anno	che	viene	per	medico	</S>
t	0.000325782913046	7.20394935497e-06	5.9627133432e-06	1.90157542483e-05	4.44167990907e-05	1.10380393036e-05	5.3739851895e-05	5.18326925458e-06	2.73282361047e-05	0.000226700476288	0.00307792938746	0.012309358655	0.0472763549682	0.0609358506927	0.0514301082954	0.0656127609272	0.0312800454141	0.00248352479776	0.0849879090033	0.346622769868	0.29325700774
e	0.000160824938249	4.07532145166e-06	2.71395244773e-06	8.90419574943e-06	2.14121561869e-05	5.67690654787e-06	2.35775685217e-05	3.71182831819e-06	1.48800403682e-05	0.000203289808763	0.00343381544915	0.0124811107183	0.0493604223227	0.0569593445642	0.0536591950985	0.0651347383091	0.0398865968047	0.00443822093259	0.117525696334	0.371689339956	0.22498246258
j	0.00010712994975	3.27927568389e-06	2.65269704924e-06	6.16080318314e-06	1.40735938956e-05	4.21535714929e-06	1.39223845072e-05	2.82390830606e-06	1.13131821227e-05	0.000144203156254	0.00229453246972	0.00921477573943	0.0413278614409	0.0569946475214	0.0545250230328	0.0585044727697	0.0501982669349	0.00754735797753	0.147923885445	0.358297703319	0.21286173086
a	3.99337027833e-05	1.83468239463e-06	2.35969134975e-06	3.38022706105e-06	5.8232908652e-06	2.25869034976e-06	6.1370917024e-06	2.43624513535e-06	8.00922980757e-06	0.000135215120085	0.00224722265657	0.00935675457981	0.048124013147	0.0709624291738	0.0631973876776	0.0575841075899	0.0637897969783	0.0108221773258	0.168131748482	0.38358061444	0.121996370287
m	1.87698447944e-05	1.49843966488e-06	2.66036978325e-06	2.85177608702e-06	3.4014476884e-06	1.87335351659e-06	3.3820108008e-06	2.14154734512e-06	6.01543723586e-06	9.0046259695e-05	0.00151443771886	0.00631944319327	0.040403169049	0.0564055847246	0.0582394292259	0.0414930231966	0.0700056089928	0.0107966904419	0.187869769494	0.396109764813	0.130710440096
è	2.29877462648e-05	1.72456412163e-06	5.53147706108e-06	5.61665046234e-06	4.71603922947e-06	3.2583710722e-06	7.9759866336e-06	2.64434104837e-06	7.56036494529e-06	6.78540082317e-05	0.00091829193962	0.00433202719776	0.026529843683	0.0414194715749	0.0359463240753	0.0441516460655	0.0561433676643	0.00662748401397	0.181079416498	0.467980641604	0.134741623365
d	4.83820154216e-05	1.90995354054e-06	5.75343618703e-06	6.65748415411e-06	6.54172860982e-06	3.6265975574e-06	1.21567708779e-05	2.94168588279e-06	7.83772368176e-06	6.47166520772e-05	0.00085711514654	0.00376368159925	0.0230278218943	0.0340466871916	0.0340460636918	0.0396437136885	0.0258686455548	0.00336907313799	0.104683145499	0.613605213868	0.116928283122
i	0.000144630318474	3.67661468018e-06	5.83879422901e-06	1.08911513847e-05	1.68190724033e-05	7.29680321913e-06	2.43561019593e-05	3.34264196093e-06	1.27022649273e-05	5.43901733591e-05	0.000742838625513	0.00257631889975	0.0186014742981	0.0205263550639	0.0298722958973	0.0229137245628	0.0147560501849	0.002089254346	0.065422751833	0.511075507956	0.311139429707
k	0.000161515929491	4.47874069339e-06	8.73414907634e-06	1.37834677949e-05	1.96199729011e-05	9.22623030638e-06	2.82266916531e-05	4.38685982031e-06	1.44907156424e-05	5.2872954453e-05	0.000597905198504	0.00237878253325	0.018781864766	0.022149117688	0.0297525952991	0.0242608528543	0.0346394250616	0.00574212614867	0.161130087278	0.344211559319	0.356038355236
o	0.00029567329983	7.45257836446e-06	9.87087169211e-06	1.87943015983e-05	3.39119047337e-05	1.38130523355e-05	4.34534688844e-05	5.38362477344e-06	2.25873778808e-05	5.82163014843e-05	0.000554944972835	0.00221536651108	0.0185046510887	0.0215437261293	0.028694503433	0.0236420332848	0.0406187400205	0.00748587054956	0.190476460093	0.263604329773	0.402150250412
</S>	0.000492920599915	1.15259076822e-05	9.68685184605e-06	2.64854607992e-05	5.57061748669e-05	2.09945256677e-05	6.84216394422e-05	5.72724788672e-06	3.64463269404e-05	6.28478907422e-05	0.000356170526417	0.00151479285554	0.0107045847944	0.0137342684146	0.0184155092165	0.0180036721424	0.0243189300102	0.00541678702478	0.106430146547	0.202657699887	0.597656675206
